B11,B12,B2,B3,B4,B8,EVI,NDBI,NDVI,NDWI,class_code,point_id,lon,lat,random,split
0.2635999917984009,0.17579999566078186,0.051649998873472214,0.09449999779462814,0.08150000125169754,0.337799996137619,0.4451430132379348,-0.12337879091501236,0.6112568378448486,-0.5628036260604858,1,810747830,100.53987372751756,14.343776817344358,0.3109823217156622,train
0.00925000011920929,0.007799999788403511,0.017400000244379044,0.019950000569224358,0.008200000040233135,0.0024999999441206455,-0.015468953827359525,0.5744680762290955,-0.5327103137969971,0.7772828340530396,1,658352714,100.57211291211534,14.430761494013815,0.32518332202674705,train
0.14835000038146973,0.07109999656677246,0.012849999591708183,0.02785000018775463,0.0170499999076128,0.24719999730587006,0.45915211457848726,-0.24990518391132355,0.8709555268287659,-0.7974913716316223,1,810480956,100.54304158048001,14.33717047001133,0.7296061783380641,test
0.14935000240802765,0.10779999941587448,0.04024999961256981,0.06909999996423721,0.07015000283718109,0.15755000710487366,0.17116111943451448,-0.02671881578862667,0.38383838534355164,-0.3902493119239807,1,8122262,100.59322202374355,14.359198499423135,0.6375574713552131,train
0.1826000064611435,0.13449999690055847,0.03139999881386757,0.04800000041723251,0.043800000101327896,0.08649999648332596,0.09584305115923446,0.35711634159088135,0.3277052640914917,-0.28624531626701355,1,803025858,100.55883362013626,14.342388364606515,0.8872127425763265,test
0.023399999365210533,0.01979999989271164,0.006800000090152025,0.014299999922513962,0.008299999870359898,0.007600000128149986,-0.0017388705860793188,0.5096774101257324,-0.04402514174580574,0.3059360682964325,1,799126103,100.58021080900016,14.311474299020135,0.4722149251619493,train
0.1920499950647354,0.09395000338554382,0.028200000524520874,0.06499999761581421,0.030500000342726707,0.47394999861717224,0.7669756810590068,-0.4232732951641083,0.8790762424468994,-0.7587902545928955,1,726902119,100.55881850603237,14.347695216687704,0.1195942459383017,train
0.07150000333786011,0.044349998235702515,0.02785000018775463,0.050999999046325684,0.03020000085234642,0.07864999771118164,0.1152501172566113,-0.047619011253118515,0.44510793685913086,-0.21326647698879242,1,737820043,100.56233226508783,14.357955805761764,0.713244787222995,test
0.16449999809265137,0.08990000188350677,0.03480000048875809,0.0714000016450882,0.03759999945759773,0.2199999988079071,0.3849400654216455,-0.144343301653862,0.7080745100975037,-0.5099519491195679,1,809567263,100.53918071193691,14.33838773894976,0.7607850486168974,test
0.19679999351501465,0.1577499955892563,0.042149998247623444,0.04899999871850014,0.051750000566244125,0.08134999871253967,0.06879081021309762,0.4150637984275818,0.22238916158676147,-0.24817799031734467,1,858582562,100.56686815073941,14.381076850774843,0.5612771975694962,train
